Customer_Id,Product_Id,Transaction Type,Category,Amount (in dollars),Purchase Date,Payment Mode
CUST5257,5624,BNP Usage,Real Estate,282244.51,2023-12-19,Debit Card
CUST9915,3843,BNP Usage,Fashion & Clothing,182885.14,2024-12-12,Debit Card
CUST5299,2226,BNP Usage,Real Estate,278125.54,2023-08-06,Net Banking
ORG_US_5328,9626,BNP Usage,Groceries,57086.34,2023-09-27,Debit Card
ORG_US_9836,8683,Purchase,Electronics,277847.6,2023-06-18,Debit Card
CUST4091,1746,Purchase,Subscription & Promotions,63013.88,2024-05-06,Credit Card
CUST11996,5882,Subscription,Groceries,21019.49,2024-01-11,Credit Card
ORG_US_6331,4784,BNP Usage,Electronics,483958.43,2025-02-11,Debit Card
ORG_US_8205,9281,Purchase,Subscription & Promotions,45394.23,2024-01-24,Debit Card
ORG_US_8028,3418,Subscription,Subscription & Promotions,121714.84,2023-04-05,Credit Card
ORG_US_6938,1657,Real Estate Booking,Real Estate,173946.95,2024-02-28,Wallet
ORG_US_3063,9227,Purchase,Real Estate,323208.86,2024-08-09,Net Banking
ORG_US_5107,4157,Purchase,Fashion & Clothing,443185.79,2024-06-06,Net Banking
CUST12010,2772,Real Estate Booking,Fashion & Clothing,315465.63,2024-12-22,Net Banking
CUST7781,1314,Subscription,Real Estate,242573.78,2025-02-08,Credit Card
CUST10042,3315,Real Estate Booking,Electronics,231201.96,2023-10-13,Debit Card
CUST10673,1326,Real Estate Booking,Groceries,32357.03,2024-11-11,Net Banking
CUST8012,1110,Real Estate Booking,Groceries,91532.77,2025-02-15,Wallet
CUST5673,4232,Real Estate Booking,Electronics,273716.78,2023-06-29,Wallet
CUST5451,9012,BNP Usage,Groceries,190319.8,2023-03-22,Net Banking
ORG_US_9282,3866,Purchase,Fashion & Clothing,176402.72,2023-08-20,Debit Card
ORG_US_7365,7843,Real Estate Booking,Real Estate,356936.28,2023-12-30,Wallet
ORG_US_3875,9104,Purchase,Groceries,113421.82,2025-02-24,Credit Card
ORG_US_3873,1954,Subscription,Subscription & Promotions,101997.03,2024-08-17,Net Banking
ORG_US_2950,9163,Purchase,Electronics,466599.53,2025-03-18,Credit Card
ORG_US_3041,3844,Subscription,Groceries,89213.96,2024-06-01,Wallet
ORG_US_8549,9294,Subscription,Subscription & Promotions,463472.13,2025-02-03,Credit Card
ORG_US_6350,9200,BNP Usage,Groceries,259451.96,2024-03-22,Debit Card
CUST10688,1510,Real Estate Booking,Electronics,137494.37,2023-07-31,Debit Card
ORG_US_2843,5166,Real Estate Booking,Real Estate,115667.06,2023-06-11,Net Banking
ORG_US_9664,7962,Purchase,Fashion & Clothing,322269.21,2024-02-25,Credit Card
ORG_US_8699,9377,BNP Usage,Fashion & Clothing,112886.74,2023-08-16,Debit Card
ORG_US_8887,3715,Purchase,Fashion & Clothing,77604.28,2024-10-03,Net Banking
CUST9381,9990,Real Estate Booking,Groceries,374178.15,2023-04-30,Net Banking
ORG_US_3201,6201,Real Estate Booking,Real Estate,318253.15,2024-08-19,Wallet
ORG_US_4953,9472,Purchase,Electronics,184615.08,2023-12-15,Credit Card
ORG_US_9321,4198,Purchase,Fashion & Clothing,121002.61,2024-03-21,Net Banking
ORG_US_9425,1356,Purchase,Fashion & Clothing,324563.84,2023-05-12,Debit Card
CUST5017,9644,BNP Usage,Groceries,303619.12,2024-07-02,Credit Card
ORG_US_2506,5592,BNP Usage,Groceries,138392.91,2024-02-03,Debit Card
CUST11381,8030,Real Estate Booking,Real Estate,172284.94,2023-12-19,Net Banking
ORG_US_2273,5944,BNP Usage,Fashion & Clothing,117487.45,2024-09-03,Wallet
CUST3452,7357,BNP Usage,Electronics,64443.59,2024-09-12,Wallet
CUST11454,6010,Real Estate Booking,Electronics,350458.14,2024-08-01,Wallet
ORG_US_8102,6239,Purchase,Fashion & Clothing,459935.54,2023-05-19,Wallet
CUST11314,1779,Subscription,Groceries,325803.4,2024-09-16,Net Banking
CUST4654,6584,BNP Usage,Fashion & Clothing,274324.3,2025-03-07,Wallet
CUST7644,4562,BNP Usage,Subscription & Promotions,221504.33,2024-09-15,Credit Card
CUST6124,6996,Purchase,Subscription & Promotions,181088.83,2025-03-01,Credit Card
ORG_US_8181,7674,Subscription,Fashion & Clothing,182444.5,2023-06-24,Wallet
CUST10546,8418,Purchase,Fashion & Clothing,399364.48,2023-11-10,Debit Card
CUST10121,1122,Real Estate Booking,Fashion & Clothing,280055.29,2023-06-21,Wallet
CUST9268,7740,BNP Usage,Fashion & Clothing,424537.93,2023-08-28,Wallet
ORG_US_8701,3698,Purchase,Fashion & Clothing,233527.41,2024-08-17,Credit Card
CUST6448,5125,BNP Usage,Subscription & Promotions,70628.83,2023-11-09,Net Banking
ORG_US_2967,7050,BNP Usage,Subscription & Promotions,384463.33,2023-10-21,Debit Card
CUST9344,4362,Purchase,Real Estate,411328.43,2023-11-09,Debit Card
CUST10332,3126,Subscription,Subscription & Promotions,390442.78,2024-09-12,Debit Card
ORG_US_4228,5907,Subscription,Fashion & Clothing,191727.47,2024-08-31,Debit Card
CUST4775,1094,BNP Usage,Fashion & Clothing,422239.01,2024-07-08,Credit Card
ORG_US_6414,5937,BNP Usage,Real Estate,224311.73,2023-04-04,Debit Card
ORG_US_5002,5767,Subscription,Fashion & Clothing,320143.29,2023-08-02,Credit Card
ORG_US_3760,4431,BNP Usage,Real Estate,189346.23,2025-01-18,Wallet
ORG_US_9727,5774,Subscription,Fashion & Clothing,486111.73,2024-04-24,Credit Card
ORG_US_2326,5266,Real Estate Booking,Fashion & Clothing,294338.95,2024-03-10,Debit Card
ORG_US_8410,4458,BNP Usage,Fashion & Clothing,7517.22,2024-05-28,Debit Card
CUST5742,8434,BNP Usage,Subscription & Promotions,166773.58,2024-02-01,Debit Card
ORG_US_8650,8002,Purchase,Subscription & Promotions,433394.45,2024-08-09,Wallet
CUST7907,6239,BNP Usage,Real Estate,492180.58,2024-08-03,Net Banking
ORG_US_9763,2290,BNP Usage,Subscription & Promotions,207137.97,2024-12-03,Debit Card
CUST6246,5345,Subscription,Groceries,79102.23,2023-12-24,Debit Card
CUST7938,8140,Real Estate Booking,Real Estate,210895.81,2025-01-27,Wallet
ORG_US_9226,7939,Purchase,Groceries,279212.88,2023-07-09,Credit Card
ORG_US_5765,6090,Subscription,Fashion & Clothing,89283.35,2023-07-16,Credit Card
CUST11415,6460,Real Estate Booking,Real Estate,140525.61,2023-10-13,Credit Card
ORG_US_4542,6401,BNP Usage,Fashion & Clothing,349621.38,2024-09-15,Net Banking
CUST7477,2196,Purchase,Subscription & Promotions,358376.54,2024-09-20,Wallet
ORG_US_8798,1284,Real Estate Booking,Fashion & Clothing,319967.63,2023-05-27,Credit Card
ORG_US_8810,3336,BNP Usage,Subscription & Promotions,57320.79,2023-05-16,Wallet
ORG_US_6561,7409,BNP Usage,Real Estate,437360.65,2024-06-06,Debit Card
CUST10037,2379,Real Estate Booking,Groceries,323497.6,2023-06-06,Net Banking
CUST6105,6454,Purchase,Subscription & Promotions,124540.88,2024-02-18,Net Banking
ORG_US_3744,5622,Real Estate Booking,Fashion & Clothing,270329.39,2023-12-05,Credit Card
CUST5794,2735,Real Estate Booking,Fashion & Clothing,91463.45,2024-06-09,Wallet
ORG_US_8735,6284,Real Estate Booking,Subscription & Promotions,251181.14,2023-08-11,Debit Card
CUST10933,1293,Real Estate Booking,Electronics,187533.1,2024-02-11,Credit Card
CUST11925,2821,Purchase,Real Estate,241109.32,2024-06-07,Credit Card
ORG_US_8470,1866,BNP Usage,Real Estate,49500.89,2024-11-13,Net Banking
ORG_US_8730,4405,Subscription,Real Estate,330249.05,2023-12-24,Debit Card
ORG_US_7836,9470,Real Estate Booking,Fashion & Clothing,170144.97,2024-09-16,Debit Card
CUST8297,9924,BNP Usage,Subscription & Promotions,425707.56,2024-05-19,Credit Card
ORG_US_4212,9905,Real Estate Booking,Subscription & Promotions,366047.05,2024-03-28,Debit Card
CUST8779,1872,BNP Usage,Real Estate,222313.9,2024-08-10,Debit Card
ORG_US_3066,2772,Subscription,Electronics,48991.48,2024-11-22,Wallet
ORG_US_2514,8628,Real Estate Booking,Groceries,401399.95,2024-12-02,Debit Card
CUST11749,8249,Purchase,Groceries,276689.69,2025-01-30,Credit Card
CUST10229,7271,Real Estate Booking,Subscription & Promotions,440831.87,2023-05-14,Wallet
ORG_US_8066,9244,Real Estate Booking,Fashion & Clothing,160611.82,2023-10-06,Wallet
ORG_US_2199,5488,Subscription,Groceries,412784.54,2023-09-27,Debit Card
CUST11310,1950,BNP Usage,Real Estate,456129.32,2023-10-04,Credit Card
ORG_US_6062,9555,Purchase,Subscription & Promotions,11100.06,2024-09-12,Debit Card
ORG_US_7126,8802,BNP Usage,Groceries,309990.69,2023-04-18,Wallet
CUST4920,3495,Real Estate Booking,Real Estate,201821.98,2024-05-27,Debit Card
ORG_US_5298,2801,Real Estate Booking,Groceries,477869.72,2023-10-21,Debit Card
ORG_US_9364,9582,Real Estate Booking,Subscription & Promotions,957.83,2024-10-07,Credit Card
ORG_US_5819,8718,Real Estate Booking,Real Estate,292307.79,2023-03-23,Credit Card
ORG_US_5312,6841,BNP Usage,Groceries,298059.62,2023-09-27,Debit Card
ORG_US_3531,8481,Subscription,Real Estate,306853.42,2023-12-19,Debit Card
ORG_US_3925,3422,BNP Usage,Fashion & Clothing,166893.09,2024-11-02,Credit Card
CUST7771,5229,BNP Usage,Fashion & Clothing,124216.1,2024-11-12,Wallet
CUST11945,3191,Purchase,Real Estate,25848.43,2024-09-21,Credit Card
CUST3082,9623,Real Estate Booking,Electronics,455444.73,2024-06-26,Credit Card
CUST4348,7752,Real Estate Booking,Electronics,334727.3,2024-04-05,Credit Card
CUST9877,9854,Purchase,Fashion & Clothing,381154.18,2023-10-04,Debit Card
ORG_US_8060,4297,Real Estate Booking,Real Estate,264861.04,2023-06-11,Credit Card
ORG_US_3104,8350,Real Estate Booking,Fashion & Clothing,71988.52,2024-11-13,Credit Card
CUST6011,2567,Real Estate Booking,Real Estate,34418.61,2025-01-07,Wallet
CUST4748,6777,Subscription,Electronics,494840.06,2025-02-14,Credit Card
ORG_US_9164,2720,Real Estate Booking,Fashion & Clothing,30488.02,2025-02-06,Net Banking
CUST9970,4256,Real Estate Booking,Real Estate,318103.33,2023-03-21,Credit Card
CUST4438,4746,Purchase,Subscription & Promotions,343546.43,2023-07-15,Wallet
CUST8753,4218,Real Estate Booking,Fashion & Clothing,342689.78,2023-05-19,Credit Card
CUST4691,9084,Purchase,Subscription & Promotions,98861.15,2023-08-14,Net Banking
ORG_US_7590,8605,Real Estate Booking,Electronics,87835.14,2023-05-20,Wallet
CUST5766,5852,Real Estate Booking,Electronics,151844.48,2024-08-20,Debit Card
ORG_US_5046,7496,BNP Usage,Subscription & Promotions,258188.41,2023-05-31,Net Banking
CUST10563,3950,Real Estate Booking,Fashion & Clothing,73949.57,2023-09-25,Credit Card
ORG_US_4033,8600,Subscription,Subscription & Promotions,21122.64,2023-06-21,Debit Card
ORG_US_4108,2889,Subscription,Electronics,362510.36,2023-05-14,Debit Card
CUST6629,4803,BNP Usage,Real Estate,249724.96,2023-12-28,Wallet
ORG_US_4216,3313,BNP Usage,Subscription & Promotions,187901.27,2023-09-16,Wallet
CUST7651,9460,Subscription,Fashion & Clothing,99275.05,2025-01-12,Wallet
CUST4398,8616,Subscription,Groceries,259400.37,2024-02-18,Net Banking
CUST4539,5980,Real Estate Booking,Subscription & Promotions,322915.63,2024-01-11,Credit Card
CUST9122,9975,Purchase,Electronics,203977.43,2023-06-03,Credit Card
ORG_US_7851,3305,BNP Usage,Electronics,438974.21,2025-01-11,Credit Card
ORG_US_5319,2072,Real Estate Booking,Groceries,218058.01,2025-03-03,Credit Card
ORG_US_6548,3443,Subscription,Groceries,217376.67,2025-01-13,Credit Card
ORG_US_3411,7151,Subscription,Electronics,198006.27,2024-04-16,Net Banking
ORG_US_9738,5151,Subscription,Real Estate,437615.84,2024-12-05,Debit Card
ORG_US_9417,5635,BNP Usage,Real Estate,421961.22,2024-11-20,Debit Card
CUST9954,5686,Purchase,Subscription & Promotions,494845.78,2025-03-08,Credit Card
ORG_US_9252,1694,Subscription,Subscription & Promotions,258001.89,2024-04-23,Wallet
CUST4495,3431,Purchase,Fashion & Clothing,103345.91,2023-09-16,Wallet
ORG_US_8406,2551,BNP Usage,Groceries,238506.9,2024-01-03,Net Banking
ORG_US_8299,2110,BNP Usage,Fashion & Clothing,140949.46,2023-09-17,Debit Card
ORG_US_7162,9461,BNP Usage,Groceries,95794.99,2024-06-14,Debit Card
ORG_US_6199,9533,Purchase,Real Estate,114460.17,2024-08-06,Wallet
ORG_US_5686,4126,Purchase,Electronics,295776.04,2024-07-14,Net Banking
ORG_US_3286,9404,Subscription,Groceries,482861.05,2024-10-08,Credit Card
CUST10661,6887,Real Estate Booking,Subscription & Promotions,476507.66,2024-08-14,Credit Card
CUST8545,7070,Purchase,Subscription & Promotions,225681.86,2023-08-13,Credit Card
CUST9577,6422,Subscription,Groceries,101468.88,2023-05-15,Wallet
ORG_US_7080,2591,Purchase,Subscription & Promotions,402799.32,2024-05-19,Wallet
CUST8927,8473,Real Estate Booking,Real Estate,480417.12,2023-05-13,Debit Card
CUST10317,8160,Purchase,Subscription & Promotions,206846.51,2024-12-14,Net Banking
ORG_US_2101,4604,BNP Usage,Real Estate,152604.63,2024-11-02,Credit Card
ORG_US_8011,2897,BNP Usage,Electronics,121129.96,2023-12-17,Debit Card
CUST3118,6074,BNP Usage,Groceries,487184.64,2023-05-20,Credit Card
CUST7790,2932,Purchase,Fashion & Clothing,105859.15,2025-01-20,Debit Card
ORG_US_5698,4239,Purchase,Groceries,129110.17,2023-04-13,Debit Card
CUST7057,1825,Real Estate Booking,Subscription & Promotions,429614.16,2025-01-13,Credit Card
CUST7433,8236,Real Estate Booking,Fashion & Clothing,386109.09,2023-09-04,Wallet
ORG_US_6047,5531,BNP Usage,Fashion & Clothing,493916.74,2025-01-11,Wallet
ORG_US_3184,4570,Real Estate Booking,Fashion & Clothing,421761.69,2023-06-23,Wallet
CUST5587,2689,BNP Usage,Subscription & Promotions,35711.48,2023-07-05,Credit Card
ORG_US_8134,7232,Purchase,Fashion & Clothing,432765.29,2024-04-26,Debit Card
ORG_US_9565,8764,Subscription,Groceries,171023.19,2025-02-15,Debit Card
ORG_US_9024,2364,BNP Usage,Electronics,313944.2,2024-03-17,Debit Card
ORG_US_3775,4006,Real Estate Booking,Electronics,439792.62,2024-04-27,Credit Card
ORG_US_7367,7894,Subscription,Electronics,8883.5,2024-12-09,Debit Card
CUST10118,7743,Purchase,Electronics,114647.84,2023-08-23,Debit Card
ORG_US_5363,5916,Real Estate Booking,Electronics,360958.92,2023-12-24,Net Banking
ORG_US_1175,6322,BNP Usage,Groceries,99355.95,2024-08-28,Wallet
CUST9437,4794,Real Estate Booking,Subscription & Promotions,50529.39,2024-06-06,Net Banking
ORG_US_4783,3832,BNP Usage,Electronics,195010.46,2025-03-18,Net Banking
ORG_US_8551,3997,Real Estate Booking,Electronics,245788.96,2024-12-02,Net Banking
CUST5370,1981,BNP Usage,Groceries,21222.7,2025-01-02,Wallet
CUST9260,8947,Real Estate Booking,Subscription & Promotions,393692.23,2023-10-03,Wallet
ORG_US_2624,5106,Real Estate Booking,Groceries,147999.33,2024-05-08,Net Banking
ORG_US_2079,4125,Purchase,Electronics,320175.45,2023-11-04,Wallet
ORG_US_3156,4375,Real Estate Booking,Groceries,340567.71,2024-04-23,Wallet
CUST10342,7343,Purchase,Fashion & Clothing,185556.97,2023-10-06,Credit Card
ORG_US_7837,1706,Purchase,Real Estate,315980.98,2023-09-11,Credit Card
ORG_US_2275,9394,Real Estate Booking,Groceries,424330.0,2024-04-20,Debit Card
CUST7784,1477,BNP Usage,Real Estate,356.17,2024-10-27,Net Banking
CUST11662,3278,Real Estate Booking,Groceries,259468.42,2025-03-08,Net Banking
CUST7201,9902,Subscription,Subscription & Promotions,421560.05,2024-11-01,Wallet
ORG_US_427,4682,Subscription,Electronics,129033.42,2024-07-11,Debit Card
CUST8215,3153,Real Estate Booking,Real Estate,220791.64,2023-04-24,Wallet
ORG_US_5541,2754,Subscription,Fashion & Clothing,161601.64,2024-03-19,Debit Card
CUST10446,7243,Subscription,Electronics,129041.81,2024-07-21,Debit Card
ORG_US_9617,9855,Subscription,Groceries,88402.46,2023-11-25,Credit Card
ORG_US_7235,6051,Real Estate Booking,Fashion & Clothing,158733.07,2024-03-02,Net Banking
CUST2509,6869,Purchase,Groceries,376500.23,2024-05-20,Credit Card
ORG_US_4377,3916,Subscription,Fashion & Clothing,186203.7,2024-07-01,Net Banking
CUST4454,4215,Real Estate Booking,Electronics,390590.78,2023-10-11,Wallet
ORG_US_3553,4031,BNP Usage,Groceries,14250.02,2023-10-14,Credit Card
CUST4828,6784,Real Estate Booking,Groceries,10286.07,2023-09-12,Debit Card
ORG_US_299,4985,BNP Usage,Electronics,295693.03,2024-06-29,Net Banking
ORG_US_8724,3533,Purchase,Fashion & Clothing,340702.05,2024-04-23,Credit Card
CUST7051,9016,Subscription,Subscription & Promotions,220242.26,2023-05-13,Wallet
ORG_US_3623,3323,BNP Usage,Subscription & Promotions,322092.16,2024-12-09,Debit Card
ORG_US_7583,4871,BNP Usage,Groceries,122736.86,2024-01-19,Net Banking
CUST6972,1465,BNP Usage,Subscription & Promotions,307346.57,2025-03-02,Wallet
ORG_US_4527,6522,Purchase,Real Estate,371866.61,2023-08-06,Net Banking
CUST9160,5092,Real Estate Booking,Fashion & Clothing,330356.16,2023-08-08,Debit Card
ORG_US_4944,8691,Purchase,Groceries,180064.75,2023-08-14,Net Banking
CUST10747,8571,BNP Usage,Real Estate,224208.3,2024-07-14,Wallet
CUST9179,2018,Purchase,Subscription & Promotions,218016.98,2024-03-17,Wallet
ORG_US_1354,8263,Subscription,Electronics,82424.64,2024-03-02,Credit Card
CUST6516,7652,Real Estate Booking,Electronics,63366.24,2023-07-13,Credit Card
CUST4140,8429,BNP Usage,Real Estate,11674.44,2024-05-30,Wallet
CUST6660,7990,BNP Usage,Electronics,6318.44,2024-02-07,Credit Card
CUST5539,9093,BNP Usage,Subscription & Promotions,27035.86,2023-09-21,Net Banking
CUST10193,1012,BNP Usage,Groceries,113158.57,2023-12-26,Debit Card
ORG_US_2727,8770,Subscription,Electronics,444606.25,2024-06-28,Wallet
ORG_US_3622,3802,BNP Usage,Electronics,103702.92,2023-10-15,Debit Card
ORG_US_8377,7060,BNP Usage,Real Estate,135707.89,2024-08-25,Credit Card
CUST8423,8073,Purchase,Electronics,230344.75,2024-11-26,Credit Card
ORG_US_9334,2475,Subscription,Subscription & Promotions,205815.34,2023-07-17,Net Banking
CUST5244,2156,Purchase,Real Estate,300111.04,2023-06-18,Credit Card
ORG_US_8256,5717,Subscription,Real Estate,92052.79,2023-07-22,Net Banking
ORG_US_6320,8553,Subscription,Real Estate,487872.67,2024-07-25,Wallet
ORG_US_2008,2589,Purchase,Subscription & Promotions,203838.73,2024-10-15,Net Banking
ORG_US_5890,6963,Subscription,Electronics,140159.63,2023-12-28,Wallet
ORG_US_3865,2504,Purchase,Groceries,22246.37,2024-09-05,Debit Card
CUST10577,4328,Real Estate Booking,Subscription & Promotions,226691.05,2023-11-20,Wallet
ORG_US_6393,2279,Real Estate Booking,Subscription & Promotions,51502.28,2024-03-02,Net Banking
ORG_US_9195,6338,Subscription,Groceries,444034.42,2023-07-16,Wallet
CUST8417,8716,BNP Usage,Groceries,95294.93,2023-08-16,Net Banking
CUST11835,9513,Real Estate Booking,Fashion & Clothing,162873.24,2023-09-28,Wallet
ORG_US_9620,2936,BNP Usage,Subscription & Promotions,304487.29,2024-12-06,Wallet
ORG_US_7306,2416,Purchase,Groceries,238778.57,2024-06-22,Net Banking
CUST11344,9376,Real Estate Booking,Electronics,67366.6,2024-01-10,Wallet
CUST11748,1745,Purchase,Groceries,79880.64,2024-04-05,Wallet
ORG_US_3179,9414,Subscription,Subscription & Promotions,364872.48,2024-10-19,Net Banking
ORG_US_4827,6335,BNP Usage,Groceries,56183.3,2024-12-30,Net Banking
ORG_US_7735,7847,Subscription,Real Estate,429149.53,2024-06-08,Debit Card
CUST9217,5598,Purchase,Subscription & Promotions,60677.79,2023-05-05,Debit Card
CUST4340,3214,Subscription,Groceries,137847.81,2023-11-16,Wallet
CUST4677,6189,Subscription,Electronics,98133.57,2024-10-18,Credit Card
CUST11435,3382,Purchase,Subscription & Promotions,400079.01,2023-07-22,Debit Card
ORG_US_8235,4728,Subscription,Fashion & Clothing,11377.54,2024-12-29,Net Banking
ORG_US_2253,7782,BNP Usage,Subscription & Promotions,265158.9,2024-02-26,Wallet
CUST7205,6710,BNP Usage,Real Estate,262224.7,2024-08-01,Net Banking
CUST9585,2370,BNP Usage,Electronics,475018.52,2024-03-10,Debit Card
ORG_US_4041,7031,Subscription,Groceries,366304.05,2024-04-13,Wallet
ORG_US_5459,2017,BNP Usage,Real Estate,209392.28,2024-10-11,Net Banking
CUST11609,6812,Subscription,Electronics,258226.41,2023-12-11,Wallet
CUST4970,5567,Purchase,Real Estate,4911.07,2023-04-22,Debit Card
CUST6842,3765,Subscription,Electronics,350662.99,2023-09-04,Wallet
CUST11677,6769,Purchase,Subscription & Promotions,418355.29,2024-11-09,Debit Card
CUST4778,4099,Real Estate Booking,Groceries,493778.43,2025-01-14,Net Banking
CUST8838,3281,Real Estate Booking,Subscription & Promotions,411785.81,2024-12-05,Net Banking
ORG_US_8206,9624,BNP Usage,Fashion & Clothing,49107.79,2023-06-21,Credit Card
CUST9624,2994,Real Estate Booking,Electronics,495943.14,2023-07-22,Credit Card
ORG_US_2489,1192,Purchase,Electronics,256010.32,2023-11-11,Credit Card
CUST9194,8891,BNP Usage,Electronics,144041.4,2024-02-17,Wallet
ORG_US_5759,2779,BNP Usage,Fashion & Clothing,379485.5,2024-01-28,Net Banking
ORG_US_9247,5020,Purchase,Groceries,149948.08,2024-02-23,Wallet
CUST5924,4642,Subscription,Subscription & Promotions,309938.01,2024-03-29,Credit Card
CUST2497,6961,Purchase,Fashion & Clothing,136218.93,2023-08-31,Credit Card
